institution,period,sek,doi,is_hybrid,publisher,journal_full_title,issn,issn_print,issn_electronic,url
bth,2021,12805,10.2196/23591,FALSE,,,,,,
bth,2021,14905,10.1371/journal.pone.0250122,FALSE,,,,,,
bth,2021,20193,10.3390/rs13050833,FALSE,,,,,,
bth,2021,18446,10.3390/s21041464,FALSE,,,,,,
bth,2021,20118,10.3390/rs13050970,FALSE,,,,,,
bth,2021,14967,10.3390/electronics10060724,FALSE,,,,,,
bth,2021,8526,10.5755/j02.eie.27612,FALSE,,,,,,
bth,2021,15980,10.3390/su13041986,FALSE,,,,,,
bth,2021,14479,10.1109/ACCESS.2021.3049741,FALSE,,,,,,
bth,2021,15833,10.3390/s21010267,FALSE,,,,,,
bth,2021,9159,10.17645/up.v6i1.3633,FALSE,,,,,,
bth,2021,14841,10.1109/ACCESS.2021.3071393,FALSE,,,,,,
bth,2021,14804,10.3390/electronics10131527,FALSE,,,,,,
bth,2021,3710,10.3390/jrfm14110552,FALSE,,,,,,
bth,2021,17808,10.1109/TAES.2021.3134724,FALSE,,,,,,
bth,2021,18565,10.1109/TNSM.2021.3123680,FALSE,,,,,,
bth,2021,18643,10.3390/ijerph182111332,FALSE,,,,,,
bth,2021,18707,10.3390/en15010193,FALSE,,,,,,
du,2021,20505,10.2196/24806,FALSE,,,,,,
du,2021,6020,10.1080/22423982.2021.1893534,FALSE,,,,,,
du,2021,17488,10.3390/su13063273,FALSE,,,,,,
du,2021,13025,10.1080/17482631.2021.1901468,FALSE,,,,,,
du,2021,10779,10.1080/2331186X.2021.1940636,FALSE,,,,,,
du,2021,13025,10.1080/17482631.2021.1917880,FALSE,,,,,,
du,2021,28274,10.1097/JPN.0000000000000604,TRUE,,,,,,
du,2021,20865,10.3390/ijerph18126276,FALSE,,,,,,
du,2021,3062,10.26822/iejee.2021.222,FALSE,,,,,,
du,2021,20616,10.1155/2021/1812647,FALSE,,,,,,
du,2021,22319,10.1057/s41269-021-00211-w,TRUE,,,,,,
du,2021,18853,10.3390/app12052413,FALSE,,,,,,
du,2021,23559,10.1016/j.esp.2021.09.001,TRUE,,,,,,
gih,2021,21453,10.1136/bmjsem-2020-000854,FALSE,BMJ,BMJ Open Sport & Exercise Medicine,2055-7647,,,
gih,2021,19231.15,10.3390/ijerph18063313,FALSE,MDPI,International Journal of Environmental Research and Public Health,1661-7827,,,
gih,2021,18587.59,10.3390/ijms22094407,FALSE,MDPI,International Journal of Molecular Sciences,1422-0067,,,
gih,2021,19238,10.3390/ijerph18084191,FALSE,MDPI,International Journal of Environmental Research and Public Health,1661-7827,,,
gih,2021,24169,10.1186/s12889-021-11083-2,FALSE,BioMed Central,BMC Public Health,1471-2458,,,
gih,2021,21133,10.3390/ijerph18168437,FALSE,MDPI,International Journal of Environmental Research and Public Health,1661-7827,,,
gih,2021,28189,10.1093/eurjpc/zwab169,TRUE,Oxford University Press (OUP),European Journal of Preventive Cardiology,2047-4873,,,
gih,2021,23793,10.1186/s12966-021-01198-5,FALSE,BioMed Central,International Journal of Behavioral Nutrition and Physical Activity,1479-5868,,,
gih,2021,21174,10.3390/ijerph181910239,FALSE,MDPI,International Journal of Environmental Research and Public Health,1661-7827,,,
gih,2021,14730,10.3390/children8110998,FALSE,MDPI,Children,2227-9067,,,
gih,2021,21081,10.3390/ijerph18157999,FALSE,MDPI,International Journal of Environmental Research and Public Health,1661-7827,,,
gih,2021,22932,10.1186/s12889-021-10893-8,FALSE,BioMed Central,BMC Public Health,1471-2458,,,
gih,2021,3546,10.2478/hukin-2021-0071,FALSE,De Gruyter,Journal of Human Kinetics,1640-5544,,,
gih,2021,17418,10.1038/s41598-021-85733-1,FALSE,Springer,Scientific Reports,2045-2322,,,
gih,2021,22095,10.3390/nu13124467,FALSE,MDPI,Nutrients,2072-6643,,,
gu,2021,12470,10.1038/s41380-021-01236-5,FALSE,Springer Nature,,,,,
gu,2021,25085,10.1001/jamanetworkopen.2021.4138,FALSE,JAMA,,,,,
gu,2021,26142,10.1002/anie.202111735,TRUE,Wiley,,,,,
gu,2021,18368,10.1002/dad2.12168,TRUE,Wiley,,,,,
gu,2021,30250,10.1016/j.cocis.2021.101513,TRUE,Elsevier,,,,,
gu,2021,31990,10.1016/j.jacc.2021.09.861,TRUE,Elsevier,,,,,
gu,2021,11771,10.1016/j.jafr.2021.100104,FALSE,Elsevier,,,,,
gu,2021,11896,10.1021/acs.analchem.6b03884,TRUE,ACS,,,,,
gu,2021,11896,10.1021/acs.analchem.9b02533,TRUE,ACS,,,,,
gu,2021,45545,10.1038/s41390-021-01528-0,TRUE,Springer Nature,,,,,
gu,2021,31213,10.1038/s41396-021-01092-9,TRUE,Springer Nature,,,,,
gu,2021,15136,10.1038/s41598-021-02186-2,FALSE,Springer Nature,,,,,
gu,2021,17194,10.1038/s41598-021-85877-0,FALSE,Springer Nature,,,,,
gu,2021,14251,10.1042/BSR20210736,TRUE,Portland Press,,,,,
gu,2021,27563,10.1126/sciadv.abd7254,FALSE,AAAS,,,,,
gu,2021,33663,10.1126/sciadv.abg4855,FALSE,AAAS,,,,,
gu,2021,21626,10.1136/jitc-2021-002732,FALSE,BMJ,,,,,
gu,2021,29474,10.1161/ATVBAHA.120.314720,TRUE,American heart association,,,,,
gu,2021,36424,10.1212/WNL.0000000000012513,TRUE,American Academy of Neurology,,,,,
gu,2021,36795,10.1212/WNL.0000000000012675,TRUE,American Academy of Neurology,,,,,
gu,2021,16499,10.1364/OE.408954,FALSE,Optica Publishing Group,,,,,
gu,2021,6822.93,10.1371/journal.pone.0241278,FALSE,PLOS,,,,,
gu,2021,14088,10.1371/journal.pone.0252192,FALSE,PLOS,,,,,
gu,2021,3589,10.18291/njwls.129503,FALSE,Nordic Journal of Work Life Science,,,,,
gu,2021,12812,10.2340/00015555-3698,FALSE,Medical Journals Sweden,,,,,
gu,2021,19062,10.2340/actadv.v101.359,FALSE,Medical Journals Sweden,,,,,
gu,2021,11708,10.23865/njlr.v6.2031,FALSE,Cappelen Damm,,,,,
gu,2021,8006,10.31083/j.ceog4902052,FALSE,IMR Press,,,,,
gu,2021,18349,10.3389/fenvs.2020.579676,FALSE,Frontiers,,,,,
gu,2021,20023,10.3390/cancers13235983,FALSE,MDPI,,,,,
gu,2021,14716,10.3390/cells10071677,FALSE,MDPI,,,,,
gu,2021,20508,10.3390/ijerph182111600,FALSE,MDPI,,,,,
gu,2021,12550,10.3390/ijms22031173,FALSE,MDPI,,,,,
gu,2021,16351,10.3390/ijms22126555,FALSE,MDPI,,,,,
gu,2021,16188,10.3390/jcm10163639,FALSE,MDPI,,,,,
gu,2021,12789,10.3390/jmse9060615,FALSE,MDPI,,,,,
gu,2021,19621,10.3390/nu13072133,FALSE,MDPI,,,,,
gu,2021,20030,10.3390/rs13142747,FALSE,MDPI,,,,,
gu,2021,17474,10.3390/su131810250,FALSE,MDPI,,,,,
gu,2021,7320,10.3390/w13141898,FALSE,MDPI,,,,,
gu,2021,4564,10.3897/BDJ.9.e60548,FALSE,Biodiversity Data Journal,,,,,
gu,2021,20470,10.4269/ajtmh.20-0740,TRUE,Dartmouth Journal Services,,,,,
gu,2021,13261,10.5751/ES-12201-260118,FALSE,Ecology and Society,,,,,
hb,2021,653.05,10.28945/4686,FALSE,Informing Science Institute,Journal of Information Technology Education: Research,,1547-9714,1539-3585,
hb,2021,3636.22,10.3390/polym13122024,FALSE,MDPI,Polymers,2073-4360,,,
hb,2021,6382.32,10.3390/fermentation7020091,FALSE,MDPI,Fermentation,,,2311-5637,
hb,2021,8158.13,10.3390/molecules26123523,FALSE,MDPI,Molecules,1420-3049,,,
hb,2021,9137.93,10.3390/polym13132121,FALSE,MDPI,Polymers,2073-4360,,,
hb,2021,11841.09,10.3390/fib9070040,FALSE,MDPI,Fibers,2079-6439,,,
hb,2021,11908.19,10.15376/biores.16.1.1686-1701,FALSE,NC State University,BioResources,1930-2126,,,
hb,2021,13742.78,10.1080/21655979.2021.1940769,FALSE,Taylor & Francis,Bioengineered,2165-5979,,,
hb,2021,15049.22,10.3390/fermentation7030173,FALSE,MDPI,Fermentation,,,2311-5637,
hb,2021,16218.24,10.3390/fermentation7040287,FALSE,MDPI,Fermentation,,,2311-5637,
hb,2021,16509.65,10.3390/polym13213628,FALSE,MDPI,Polymers,2073-4360,,,
hb,2021,17487.66,10.3390/su132212489,FALSE,MDPI,Sustainability,,,2071-1050,
hb,2021,17495.79,10.1080/21655979.2021.1935524,FALSE,Taylor & Francis,Bioengineered,2165-5979,,,
hb,2021,18242.24,10.3390/app11136112,FALSE,MDPI,Applied Sciences,,,2076-3417,
hb,2021,18350.64,10.3390/en14051477,FALSE,MDPI,Energies,1996-1073,,,
hb,2021,18371,10.3390/foods10112774,FALSE,MDPI,Foods,,,2304-8158,
hb,2021,18578.95,10.3390/s21051578,FALSE,MDPI,Sensors,,,1424-8220,
hb,2021,18780.45,10.3390/foods10112874,FALSE,MDPI,Food Science and Technology (London),0015-6639,,,
hb,2021,30718.84,10.1016/j.resconrec.2021.105949,TRUE,Elsevier,"Resources, Conservation and Recycling",0921-3449,,,
hhs,2021,49354,10.25300/MISQ/2021/15887,TRUE,Society for Management Information Systems,MIS Quaterly,,,,
hhs,2021,18380,10.1016/j.jpubeco.2021.104482,TRUE,Elsevier,Journal of Public Economics,,,,
hhs,2021,30734,10.1093/rfs/hhab102,TRUE,Oxford University Press,The Review of Financial Studies,,,,
hig,2021,15164.45,10.3390/su13031133,FALSE,,,,,,
hig,2021,9241.36,10.3390/en14071974,FALSE,,,,,,
hig,2021,27482.16,10.1108/MIP-10-2019-0527,TRUE,,,,,,
hig,2021,11700,10.3390/buildings11080370,FALSE,,,,,,
hig,2021,9232.2,10.17645/up.v6i3.4073,FALSE,,,,,,
hig,2021,11700,10.3390/buildings11080345,FALSE,,,,,,
hig,2021,13262.57,10.3390/jimaging7050078,FALSE,,,,,,
hig,2021,11555.54,10.3390/buildings11050215,FALSE,,,,,,
hig,2021,19803,10.1155/2021/5291528,FALSE,,,,,,
hig,2021,18221.07,10.1155/2021/5521713,FALSE,,,,,,
hig,2021,15878.55,10.3390/su132212417,FALSE,,,,,,
hig,2021,15412.83,10.3390/electronics10121375,FALSE,,,,,,
hig,2021,10752.24,10.1080/2331186X.2021.1896425,FALSE,,,,,,
hig,2021,19376.81,10.3390/ijerph18041508,FALSE,,,,,,
hig,2021,13524.74,10.3357/AMHP.5798.2021,TRUE,,,,,,
hig,2021,19218,10.3390/ijerph182111456,FALSE,,,,,,
hig,2021,15045.76,10.26420/AustinJPublicHealthEpidemiol.2021.1092,FALSE,,,,,,
hig,2021,19102.09,10.3390/ijerph18136998,FALSE,,,,,,
hig,2021,11132,10.5334/aogh.3231,FALSE,,,,,,
hig,2021,11570.77,10.3390/ijgi10050326,FALSE,,,,,,
hig,2021,11565.08,10.3390/pharmacy9020070,FALSE,,,,,,
hig,2021,16712,10.3390/en14216925,FALSE,,,,,,
hig,2021,14876.73,10.3390/land10050494,FALSE,,,,,,
hig,2021,10024,10.3390/socsci10100401,FALSE,,,,,,
hig,2021,9232.2,10.17645/si.v10i1.4862,FALSE,,,,,,
hig,2021,8424.74,10.3390/socsci10030095,FALSE,,,,,,
hig,2021,23593.4,10.5271/sjweh.3979,FALSE,,,,,,
hig,2021,19218,10.3390/ijerph18189537,FALSE,,,,,,
hig,2021,11700,10.3390/sports9110152,FALSE,,,,,,
hig,2021,18538.81,10.2147/amep.s307169,TRUE,,,,,,
hig,2021,15112.23,10.1371/journal.pone.0260490,FALSE,,,,,,
hig,2021,15164.45,10.3390/su9040498,FALSE,,,,,,
hig,2021,15749.27,10.3390/su13084560,FALSE,,,,,,
hig,2021,15882,10.3390/su132011326,FALSE,,,,,,
hig,2021,11700,10.3390/bs11100131,FALSE,,,,,,
hig,2021,16712,10.3390/en14227584,FALSE,,,,,,
hig,2021,15036,10.3390/sym13101884,FALSE,,,,,,
his,2021,11692.34,10.17645/mac.v9i1.3203,FALSE,Cogitatio,Media and Communication,2183-2439,,2183-2439,https://www.cogitatiopress.com/mediaandcommunication/index
his,2021,21088.74,10.1109/MS.2021.3059036,TRUE,IEEE,IEEE Software,0740-7459,0740-7459,1937-4194,https://www.computer.org/csdl/magazine/so
his,2021,4365.05,10.4018/IJSR.288523,FALSE,IGI Global,International Journal of Standardization Research (IJSR),2470-8542,2470-8542,2470-8550,https://www.igi-global.com/gateway/journal/145878
his,2021,15734.52,10.1080/17482631.2021.1984376,FALSE,Taylor & Francis: Informa,International Journal of Qualitative Studies on Health and Well-being,1748-2623,1748-2623,1748-2631,https://www.tandfonline.com/journals/zqhw20
his,2021,15393,10.1109/ACCESS.2021.3122239,FALSE,IEEE,IEEE Access,2169-3536,,2169-3536,https://ieeeaccess.ieee.org/
his,2021,13084.05,10.1109/ACCESS.2021.3123211,FALSE,IEEE,IEEE Access,2169-3536,,2169-3536,https://ieeeaccess.ieee.org/
his,2021,16678.1,10.1093/nc/niab002,FALSE,Oxford,Neuroscience of Consciousness,2057-2107,,2057-2107,https://academic.oup.com/nc
hv,2021,24162.54,10.1088/1361-6463/ac296a,TRUE,,,,,,
hv,2021,17085.42,10.3390/app11219965,FALSE,,,,,,
hv,2021,14856.42,10.3390/electronics10212707,FALSE,,,,,,
hv,2021,15054.28,10.3390/met11030390,FALSE,,,,,,
hv,2021,18216,10.2351/7.0000259,TRUE,,,,,,
hv,2021,8643.55,10.4236/eng.2021.1310038 ,FALSE,,,,,,
hv,2021,19486,10.3390/ijerph18020659,FALSE,,,,,,
hv,2021,20828,10.2196/19910,FALSE,,,,,,
hv,2021,11918.87,10.3390/met11040634,FALSE,,,,,,
hv,2021,2293,10.3390/info12110478,FALSE,,,,,,
hv,2021,16278,10.3390/ma14237170,FALSE,,,,,,
hv,2021,15805,10.3390/su132413560,FALSE,,,,,,
hv,2021,14818,10.3390/met11081184,FALSE,,,,,,
hj,2021,9285,10.17645/si.v9i3.4314,FALSE,,,,,,
hj,2021,14222,10.2196/27125,FALSE,,,,,,
hj,2021,18269,10.1159/000515822,FALSE,,,,,,
hj,2021,10988,10.3390/ijerph18041656,FALSE,,,,,,
hj,2021,18269,10.3390/coatings11020180,FALSE,,,,,,
hj,2021,22329,10.3390/s21041036,FALSE,,,,,,
hj,2021,20299,10.3390/app11094276,FALSE,,,,,,
hj,2021,19284,10.3390/su13116198,FALSE,,,,,,
hj,2021,20299,10.3390/app11114982,FALSE,,,,,,
hj,2021,20299,10.3390/ma14113058,FALSE,,,,,,
hj,2021,20299,10.3390/en14123647,FALSE,,,,,,
hj,2021,10149,10.3390/app11135894,FALSE,,,,,,
hj,2021,19284,10.3390/su132212424,FALSE,,,,,,
hj,2021,19284,10.3390/su132111589,FALSE,,,,,,
hj,2021,16507,10.2340/jrm.v53.1131,FALSE,,,,,,
hj,2021,9481,10.1080/2331205X.2021.1898084,FALSE,,,,,,
hj,2021,15475,10.1080/02813432.2021.1913904,FALSE,,,,,,
hj,2021,20634,10.1504/IJESB.2022.10042616,TRUE,,,,,,
kau,2021,15611,10.3390/su13137049,FALSE,,,,,,
kau,2021,2033,10.5324/barn.v38i2.3706,FALSE,,,,,,
kau,2021,4803,10.5897/JAT2021.0485,TRUE,,,,,,
kau,2021,16666,10.3390/en14185895,FALSE,,,,,,
kau,2021,15657,10.3390/su132111581,FALSE,,,,,,
kau,2021,15779,10.3390/su13073838,FALSE,,,,,,
kau,2021,15733,10.3390/su13126524,FALSE,,,,,,
kau,2021,17604,10.1109/TCC.2021.3135757,TRUE,,,,,,
kau,2021,8673,10.3390/su13137142,FALSE,,,,,,
kau,2021,16074,10.3390/su13031201,FALSE,,,,,,
kau,2021,11961,10.3390/sports9050061,FALSE,,,,,,
kau,2021,14635,10.1371/journal.pone.0253054,FALSE,,,,,,
kau,2021,16555,10.3390/en14082220,FALSE,,,,,,
kau,2021,18217,10.3390/polym13101595,FALSE,,,,,,
kau,2021,15739,10.1016/j.jaccedu.2021.100756,TRUE,,,,,,
kau,2021,14507,10.3390/ma14237260,FALSE,,,,,,
kau,2021,14833,10.3390/coatings11101253,FALSE,,,,,,
kau,2021,12037,10.3390/pr9091591,FALSE,,,,,,
kau,2021,4600,10.3390/pr9101744,FALSE,,,,,,
kau,2021,12693,10.1111/evo.14394,TRUE,,,,,,
kau,2021,16481,10.3390/en14206757,FALSE,,,,,,
kau,2021,12174,10.23865/nrme.v2.2916,FALSE,,,,,,
kth,2021,5332.94,10.1016/j.ijggc.2020.103113,TRUE,,,,,,
kth,2021,7527.51,10.1145/3456669.3456690,TRUE,,,,,,
kth,2021,6396.75,10.4271/2020-01-2196,TRUE,,,,,,
kth,2021,14706.02,10.1145/3470132,TRUE,,,,,,
kth,2021,6400.73,10.1090/bproc/88,FALSE,,,,,,
kth,2021,26858.7,10.1115/1.4053346,TRUE,,,,,,
kth,2021,5854.38,10.1145/3397481.3450692,TRUE,,,,,,
kth,2021,7271.44,10.1080/15487733.2021.1926684,FALSE,,,,,,
kth,2021,11652.33,10.1145/3462448,TRUE,,,,,,
kth,2021,6370.58,10.4271/2021-01-0521,TRUE,,,,,,
kth,2021,7647.58,10.1039/D1RA05448A,FALSE,,,,,,
kth,2021,7680.87,10.1121/10.0004852,TRUE,,,,,,
kth,2021,7752.96,10.1039/D1RA03575D,FALSE,,,,,,
kth,2021,7753.08,10.1039/D1RA06878D,FALSE,,,,,,
kth,2021,6390.3,10.4271/2021-01-0619,TRUE,,,,,,
kth,2021,6400.73,10.4271/2021-01-0386,TRUE,,,,,,
kth,2021,6490.05,10.4271/04-14-03-0010,TRUE,,,,,,
kth,2021,9215.73,10.17645/up.v6i1.3396,FALSE,,,,,,
kth,2021,10175.79,10.3390/membranes11030204,FALSE,,,,,,
kth,2021,10263.04,10.5751/ES-12432-260417,FALSE,,,,,,
kth,2021,10871.46,10.1149/1945-7111/abd82f,TRUE,,,,,,
kth,2021,13116,10.1063/5.0055484,FALSE,,,,,,
kth,2021,14003.61,10.1364/OME.433734,FALSE,,,,,,
kth,2021,14114.37,10.1364/BOE.419120,FALSE,,,,,,
kth,2021,6508.8,10.4271/03-14-05-0044,TRUE,,,,,,
kth,2021,15583.94,10.5194/wes-6-715-2021,FALSE,,,,,,
kth,2021,15946.68,10.1371/journal.pone.0261319,FALSE,,,,,,
kth,2021,16270.08,10.3390/biomedicines9101440,FALSE,,,,,,
kth,2021,16609.56,10.1109/TOH.2020.3044682,TRUE,,,,,,
kth,2021,16745.08,10.1353/ghs.2020.0005,TRUE,,,,,,
kth,2021,16770.18,10.5772/intechopen.97245,TRUE,,,,,,
kth,2021,16888,10.1364/BOE.438400,TRUE,,,,,,
kth,2021,16905.65,10.1364/OE.417175,FALSE,,,,,,
kth,2021,16950.18,10.1364/JOCN.409704,TRUE,,,,,,
kth,2021,17412.42,10.1364/OL.436288,TRUE,,,,,,
kth,2021,6525.6,10.4271/2021-01-0629,TRUE,,,,,,
kth,2021,17522.84,10.1364/JOSAB.436188,TRUE,,,,,,
kth,2021,17637.09,10.1364/OE.438597,FALSE,,,,,,
kth,2021,17642.99,10.1016/j.jbc.2021.101355,FALSE,,,,,,
kth,2021,17626.4,10.2514/1.J059743,TRUE,,,,,,
kth,2021,17802.53,10.1364/JOSAB.437667,TRUE,,,,,,
kth,2021,18014.5,10.1109/CLEO/Europe-EQEC52157.2021.9542538,TRUE,,,,,,
kth,2021,18562.5,10.1155/2021/8899699,FALSE,,,,,,
kth,2021,18745.87,10.1088/1748-9326/abd34f,FALSE,,,,,,
kth,2021,18887.14,10.1523/ENEURO.0297-20.2021,FALSE,,,,,,
kth,2021,18909,10.1121/10.0003778,TRUE,,,,,,
kth,2021,19033.08,10.1116/6.0000910,TRUE,,,,,,
kth,2021,19141.76,10.1142/S2010326322500228,TRUE,,,,,,
kth,2021,19203.36,10.1121/10.0003824,TRUE,,,,,,
kth,2021,20409.84,10.1155/2021/6620900,FALSE,,,,,,
kth,2021,20873.04,10.1155/2021/4944682,FALSE,,,,,,
kth,2021,18507.57,10.1364/PRJ.441215,TRUE,,,,,,
kth,2021,21123.36,10.1155/2021/6495700,FALSE,,,,,,
kth,2021,21180,10.1155/2021/3538462,FALSE,,,,,,
kth,2021,21225,10.7554/eLife.66921,FALSE,,,,,,
kth,2021,21590.75,10.7554/eLife.69019,FALSE,,,,,,
kth,2021,21759.25,10.1371/journal.pcbi.1008742,FALSE,,,,,,
kth,2021,20941.06,10.1364/AO.444963,TRUE,,,,,,
kth,2021,12620.55,10.3357/AMHP.5761.2021,TRUE,,,,,,
kth,2021,24930.3,10.1152/ajpheart.00763.2020,TRUE,,,,,,
kth,2021,25669,10.1055/a-1579-2190,TRUE,,,,,,
kth,2021,26087.16,10.1177/14680874211001260,TRUE,,,,,,
kth,2021,26127.9,10.1152/ajpregu.00151.2021,TRUE,,,,,,
kth,2021,26184.03,10.1097/MAT.0000000000001493,TRUE,,,,,,
kth,2021,26278.78,10.1177/09544097211045544,TRUE,,,,,,
kth,2021,26360.4,10.1115/GT2020-15808,TRUE,,,,,,
kth,2021,26566.06,10.1108/OHI-10-2020-0151,TRUE,,,,,,
kth,2021,26749.8,10.1115/1.4052498,TRUE,,,,,,
kth,2021,22102.2,10.1038/s41587-020-00779-2,TRUE,,,,,,
kth,2021,11396.92,10.1088/1741-4326/abdb92,TRUE,,,,,,
kth,2021,29783.72,10.1016/j.conbuildmat.2021.123793,TRUE,,,,,,
kth,2021,30414.18,10.1016/j.wasman.2020.05.027,TRUE,,,,,,
kth,2021,31390.4,10.1038/s41396-021-00985-z,TRUE,,,,,,
kth,2021,32963.2,10.1093/nar/gkab254,FALSE,,,,,,
kth,2021,33077.2,10.1021/acs.biomac.9b01704,TRUE,,,,,,
kth,2021,33077.2,10.1021/acs.biomac.9b01333,TRUE,,,,,,
kth,2021,36391.44,10.1016/j.applthermaleng.2021.117559,TRUE,,,,,,
kth,2021,38916,10.1126/sciadv.abh2169,FALSE,,,,,,
kth,2021,39629.3,10.1038/s41396-021-00985-z,TRUE,,,,,,
kth,2021,42871,10.1085/jgp.202012676,FALSE,,,,,,
kth,2021,44477.56,10.1002/adfm.201902581,TRUE,,,,,,
kth,2021,9210.13,10.17645/up.v6i2.3974,FALSE,,,,,,
kth,2021,15779.16,10.3390/su13063371,FALSE,,,,,,
kth,2021,6091.07,10.13109/gege.2020.46.4.579,TRUE,,,,,,
kth,2021,6091.07,10.13109/gege.2020.46.4.706,TRUE,,,,,,
kth,2021,6091.07,10.13109/gege.2020.46.4.729,TRUE,,,,,,
kth,2021,27276.72,10.1080/1088937X.2021.1918787,TRUE,,,,,,
kth,2021,26212.5,10.1353/tech.2022.0000,TRUE,,,,,,
kth,2021,5882.52,10.1145/3411764.3445471,TRUE,,,,,,
kth,2021,5950.8,10.1145/3459990.3460719,TRUE,,,,,,
kth,2021,6222.43,10.1109/COMST.2021.3063980,TRUE,,,,,,
kth,2021,7463.25,10.1145/3411764.3445533,TRUE,,,,,,
kth,2021,7563.24,10.1145/3411764.3445153,TRUE,,,,,,
kth,2021,7869.96,10.1145/3472749.3474802,TRUE,,,,,,
kth,2021,10750.09,10.1145/3446393,TRUE,,,,,,
kth,2021,8273.25,10.1145/3490149.3502255,TRUE,,,,,,
kth,2021,14198.51,10.1371/journal.pone.0247364,FALSE,,,,,,
kth,2021,14635.99,10.1371/journal.pone.0248690,FALSE,,,,,,
kth,2021,18188.81,10.1109/TII.2021.3052922,TRUE,,,,,,
kth,2021,8273.25,10.1145/3491102.3501978,TRUE,,,,,,
kth,2021,7613.92,10.1039/D1RA03352B,FALSE,,,,,,
kth,2021,14146.47,10.1371/journal.pone.0247865,FALSE,,,,,,
kth,2021,16385.87,10.2196/30867,FALSE,,,,,,
kth,2021,16718.08,10.1093/gbe/evab076,FALSE,,,,,,
kth,2021,17054.82,10.3390/en14185828,FALSE,,,,,,
kth,2021,17189.83,10.2196/26505,FALSE,,,,,,
kth,2021,22670.23,10.1128/AEM.03017-20,TRUE,,,,,,
kth,2021,25880.37,10.1007/s40268-021-00339-2,FALSE,,,,,,
kth,2021,40861.74,10.1016/j.trecan.2020.12.006,TRUE,,,,,,
kth,2021,14578.69,10.1145/3449041,TRUE,,,,,,
kth,2021,6409.27,10.1145/3491102.3501994,TRUE,,,,,,
kth,2021,24961.89,10.1137/19M1274316,TRUE,,,,,,
kth,2021,12433.55,10.1109/JOE.2021.3062047,TRUE,,,,,,
kth,2021,12433.55,10.1109/LAWP.2021.3060283,TRUE,,,,,,
kth,2021,12433.55,10.1109/TCOMM.2021.3059463,TRUE,,,,,,
kth,2021,12433.55,10.1109/OJITS.2021.3057221,FALSE,,,,,,
kth,2021,12433.55,10.1109/TPWRS.2021.3056763,TRUE,,,,,,
kth,2021,12433.55,10.1109/JPHOT.2021.3050114,FALSE,,,,,,
kth,2021,12433.55,10.1109/ACCESS.2021.3052893,FALSE,,,,,,
kth,2021,12433.55,10.1109/OJCOMS.2021.3050333,FALSE,,,,,,
kth,2021,12433.55,10.1109/TWC.2021.3096800,FALSE,,,,,,
kth,2021,12433.55,10.1109/jiot.2021.3094930,TRUE,,,,,,
kth,2021,12433.55,10.1109/TPWRS.2021.3101834,TRUE,,,,,,
kth,2021,12433.55,10.1109/TEMC.2021.3102875,TRUE,,,,,,
kth,2021,12433.55,10.1109/ACCESS.2021.3102898,FALSE,,,,,,
kth,2021,12433.55,10.1109/JSTARS.2021.3107982,FALSE,,,,,,
kth,2021,12433.55,10.1109/TSG.2021.3109130,TRUE,,,,,,
kth,2021,12433.55,10.1109/JLT.2021.3109462,TRUE,,,,,,
kth,2021,12433.55,10.1109/TNET.2021.3113370,TRUE,,,,,,
kth,2021,12433.55,10.1109/TPWRS.2021.3108064,TRUE,,,,,,
kth,2021,12433.55,10.1109/TIE.2021.3125664,TRUE,,,,,,
kth,2021,12433.55,10.1109/TCST.2021.3129373,TRUE,,,,,,
kth,2021,12433.55,10.1109/TMTT.2021.3127933,TRUE,,,,,,
kth,2021,12433.55,10.1109/LCSYS.2021.3134453,TRUE,,,,,,
kth,2021,12433.55,10.1109/ACCESS.2021.3134558,FALSE,,,,,,
kth,2021,12433.55,10.1109/TSG.2021.3135293,TRUE,,,,,,
kth,2021,12433.55,10.1109/TPEL.2021.3136149,TRUE,,,,,,
kth,2021,12433.55,10.1109/TAES.2021.3122512,TRUE,,,,,,
kth,2021,12433.55,10.1109/LED.2021.3137952,TRUE,,,,,,
kth,2021,12433.55,10.1109/JLT.2021.3137963,TRUE,,,,,,
kth,2021,12433.55,10.1109/TPWRS.2021.3138798,TRUE,,,,,,
kth,2021,12433.55,10.1109/OJCOMS.2021.3139858,FALSE,,,,,,
kth,2021,11304.6,10.3390/met10101362,FALSE,,,,,,
kth,2021,14130.75,10.3390/s20216010,FALSE,,,,,,
kth,2021,15261.21,10.3390/su122410491,FALSE,,,,,,
kth,2021,15261.21,10.3390/en13215664,FALSE,,,,,,
kth,2021,16956.9,10.3390/s20247127,FALSE,,,,,,
kth,2021,16956.9,10.3390/s20226456,FALSE,,,,,,
kth,2021,13565.52,10.3390/met11010036,FALSE,,,,,,
kth,2021,13565.52,10.3390/met10121609,FALSE,,,,,,
kth,2021,13565.52,10.3390/met10111539,FALSE,,,,,,
kth,2021,15261.21,10.3390/su122410648,FALSE,,,,,,
kth,2021,15261.21,10.3390/pharmaceutics12121139,FALSE,,,,,,
kth,2021,18652.59,10.3390/cancers13010085,FALSE,,,,,,
kth,2021,15261.21,10.3390/su122410506,FALSE,,,,,,
kth,2021,15261.21,10.3390/catal10121439,FALSE,,,,,,
kth,2021,8478.45,10.3390/h10010013,FALSE,,,,,,
kth,2021,15261.21,10.3390/su13010344,FALSE,,,,,,
kth,2021,15261.21,10.3390/su13020507,FALSE,,,,,,
