"institution","period","euro","doi","is_hybrid","publisher","journal_full_title","issn","issn_print","issn_electronic","issn_l","license_ref","indexed_in_crossref","pmid","pmcid","ut","url","doaj"
"lu",2016,2200,"10.1007/s10677-016-9747-0",TRUE,"Springer","Ethical Theory and Moral Practice","1386-2820","1386-2820","1572-8447",NA,"http://creativecommons.org/licenses/by/4.0",TRUE,NA,NA,NA,NA,FALSE
"hig",2016,2200,"10.1007/s11136-016-1373-8",TRUE,"Springer","Quality of Life Research","0962-9343","0962-9343","1573-2649",NA,"http://creativecommons.org/licenses/by/4.0",TRUE,"27506524","PMC5243911",NA,NA,FALSE
"ki",2016,2200,"10.1007/s00228-016-2105-2",TRUE,"Springer","European Journal of Clinical Pharmacology","0031-6970","0031-6970","1432-1041",NA,"http://creativecommons.org/licenses/by/4.0",TRUE,"27484241","PMC5021730",NA,NA,FALSE
"umu",2016,2200,"10.1007/s10805-016-9265-7",TRUE,"Springer","Journal of Academic Ethics","1570-1727","1570-1727","1572-8544",NA,"http://creativecommons.org/licenses/by/4.0",TRUE,NA,NA,NA,NA,FALSE
"ki",2016,2200,"10.1007/s00423-016-1501-5",TRUE,"Springer","Langenbeck's Archives of Surgery","1435-2443","1435-2443","1435-2451",NA,"http://creativecommons.org/licenses/by/4.0",TRUE,"27562317","PMC5143360",NA,NA,FALSE
"liu",2016,2200,"10.1007/s00894-016-3085-y",TRUE,"Springer","Journal of Molecular Modeling","1610-2940","1610-2940","0948-5023",NA,"http://creativecommons.org/licenses/by/4.0",TRUE,"27553304","PMC4995225",NA,NA,FALSE
"uu",2016,2200,"10.1007/s10955-016-1604-y",TRUE,"Springer","Journal of Statistical Physics","0022-4715","0022-4715","1572-9613",NA,"http://creativecommons.org/licenses/by/4.0",TRUE,NA,NA,NA,NA,FALSE
"lu",2016,2200,"10.1007/s10822-016-9942-z",TRUE,"Springer","Journal of Computer-Aided Molecular Design","0920-654X","0920-654X","1573-4951",NA,"http://creativecommons.org/licenses/by/4.0",TRUE,NA,NA,NA,NA,FALSE
"gu",2016,2200,"10.1007/s00167-016-4280-1",TRUE,"Springer","Knee Surgery, Sports Traumatology, Arthroscopy","0942-2056","0942-2056","1433-7347",NA,"http://creativecommons.org/licenses/by/4.0",TRUE,NA,NA,NA,NA,FALSE
"ki",2016,2200,"10.1007/s00394-016-1298-6",TRUE,"Springer","European Journal of Nutrition","1436-6207","1436-6207","1436-6215",NA,"http://creativecommons.org/licenses/by/4.0",TRUE,NA,NA,NA,NA,FALSE
"cth",2016,2200,"10.1007/s11367-016-1182-x",TRUE,"Springer","The International Journal of Life Cycle Assessment","0948-3349","0948-3349","1614-7502",NA,"http://creativecommons.org/licenses/by/4.0",TRUE,NA,NA,NA,NA,FALSE
"su",2016,2200,"10.1007/s13524-016-0498-2",TRUE,"Springer","Demography","0070-3370","0070-3370","1533-7790",NA,"http://creativecommons.org/licenses/by/4.0",TRUE,NA,NA,NA,NA,FALSE
"kth",2016,2200,"10.1007/s10693-016-0258-x",TRUE,"Springer","Journal of Financial Services Research","0920-8550","0920-8550","1573-0735",NA,"http://creativecommons.org/licenses/by/4.0",TRUE,NA,NA,NA,NA,FALSE
"ki",2016,2200,"10.1007/s00421-016-3473-0",TRUE,"Springer","European Journal of Applied Physiology","1439-6319","1439-6319","1439-6327",NA,"http://creativecommons.org/licenses/by/4.0",TRUE,NA,NA,NA,NA,FALSE
"kth",2016,2200,"10.1007/s40831-016-0088-y",TRUE,"Springer","Journal of Sustainable Metallurgy","2199-3823","2199-3823","2199-3831",NA,"http://creativecommons.org/licenses/by/4.0",TRUE,NA,NA,NA,NA,FALSE
"slu",2016,2200,"10.1007/s10886-016-0753-4",TRUE,"Springer","Journal of Chemical Ecology","0098-0331","0098-0331","1573-1561",NA,"http://creativecommons.org/licenses/by/4.0",TRUE,"27624066","PMC5101348",NA,NA,FALSE
"uu",2016,2200,"10.1007/s40072-016-0080-3",TRUE,"Springer","Stochastics and Partial Differential Equations: Analysis and Computations","2194-0401","2194-0401","2194-041X",NA,"http://creativecommons.org/licenses/by/4.0",TRUE,NA,NA,NA,NA,FALSE
"miu",2016,2200,"10.1007/s11575-016-0304-9",TRUE,"Springer","Management International Review","0938-8249","0938-8249","1861-8901",NA,"http://creativecommons.org/licenses/by/4.0",TRUE,NA,NA,NA,NA,FALSE
"cth",2016,2200,"10.1007/s10811-016-0957-6",TRUE,"Springer","Journal of Applied Phycology","0921-8971","0921-8971","1573-5176",NA,"http://creativecommons.org/licenses/by/4.0",TRUE,"28344391","PMC5346136",NA,NA,FALSE
"his",2016,2200,"10.1007/s00158-016-1569-0",TRUE,"Springer","Structural and Multidisciplinary Optimization","1615-147X","1615-147X","1615-1488",NA,"http://creativecommons.org/licenses/by/4.0",TRUE,NA,NA,NA,NA,FALSE
"liu",2016,2200,"10.1007/s10578-016-0684-x",TRUE,"Springer","Child Psychiatry & Human Development","0009-398X","0009-398X","1573-3327",NA,"http://creativecommons.org/licenses/by/4.0",TRUE,NA,NA,NA,NA,FALSE
"cth",2016,2200,"10.1208/s12248-016-9991-1",TRUE,"Springer","The AAPS Journal","1550-7416",NA,"1550-7416",NA,"http://creativecommons.org/licenses/by/4.0",TRUE,"27681102",NA,NA,NA,FALSE
"lu",2016,2200,"10.1007/s10862-016-9570-x",TRUE,"Springer","Journal of Psychopathology and Behavioral Assessment","0882-2689","0882-2689","1573-3505",NA,"http://creativecommons.org/licenses/by/4.0",TRUE,"28286372","PMC5323484",NA,NA,FALSE
"uu",2016,2200,"10.1007/s00526-016-1058-8",TRUE,"Springer","Calculus of Variations and Partial Differential Equations","0944-2669","0944-2669","1432-0835",NA,"http://creativecommons.org/licenses/by/4.0",TRUE,NA,NA,NA,NA,FALSE
"gu",2016,2200,"10.1007/s10689-016-9934-0",TRUE,"Springer","Familial Cancer","1389-9600","1389-9600","1573-7292",NA,"http://creativecommons.org/licenses/by/4.0",TRUE,"27696107","PMC5357488",NA,NA,FALSE
"liu",2016,2200,"10.1007/s00158-016-1548-5",TRUE,"Springer","Structural and Multidisciplinary Optimization","1615-147X","1615-147X","1615-1488",NA,"http://creativecommons.org/licenses/by/4.0",TRUE,NA,NA,NA,NA,FALSE
"liu",2016,2200,"10.1007/s11118-016-9580-z",TRUE,"Springer","Potential Analysis","0926-2601","0926-2601","1572-929X",NA,"http://creativecommons.org/licenses/by/4.0",TRUE,NA,NA,NA,NA,FALSE
"gu",2016,2200,"10.1007/s00198-016-3738-9",TRUE,"Springer","Osteoporosis International","0937-941X","0937-941X","1433-2965",NA,"http://creativecommons.org/licenses/by-nc/4.0",TRUE,"27585578","PMC5206252",NA,NA,FALSE
"ki",2016,2200,"10.1007/s12062-016-9158-y",TRUE,"Springer","Journal of Population Ageing","1874-7884","1874-7884","1874-7876",NA,"http://creativecommons.org/licenses/by/4.0",TRUE,NA,NA,NA,NA,FALSE
"umu",2016,2200,"10.1007/s11104-016-3033-8",TRUE,"Springer","Plant and Soil","0032-079X","0032-079X","1573-5036",NA,"http://creativecommons.org/licenses/by/4.0",TRUE,NA,NA,NA,NA,FALSE
"lu",2016,2200,"10.1007/s00018-016-2365-0",TRUE,"Springer","Cellular and Molecular Life Sciences","1420-682X","1420-682X","1420-9071",NA,"http://creativecommons.org/licenses/by/4.0",TRUE,"27652381","PMC5272905",NA,NA,FALSE
"lu",2016,2200,"10.1007/s10822-016-9957-5",TRUE,"Springer","Journal of Computer-Aided Molecular Design","0920-654X","0920-654X","1573-4951",NA,"http://creativecommons.org/licenses/by/4.0",TRUE,"27600554","PMC5239813",NA,NA,FALSE
"umu",2016,2200,"10.1007/s11060-016-2271-1",TRUE,"Springer","Journal of Neuro-Oncology","0167-594X","0167-594X","1573-7373",NA,"http://creativecommons.org/licenses/by/4.0",TRUE,"27664151","PMC5258803",NA,NA,FALSE
"su",2016,2200,"10.1007/s11625-016-0397-x",TRUE,"Springer","Sustainability Science","1862-4065","1862-4065","1862-4057",NA,"http://creativecommons.org/licenses/by/4.0",TRUE,NA,NA,NA,NA,FALSE
"sh",2016,2200,"10.1007/s10342-016-0994-3",TRUE,"Springer","European Journal of Forest Research","1612-4669","1612-4669","1612-4677",NA,NA,TRUE,NA,NA,NA,NA,FALSE
"slu",2016,2200,"10.1007/s13280-016-0816-3",TRUE,"Springer","Ambio","0044-7447","0044-7447","1654-7209",NA,"http://creativecommons.org/licenses/by/4.0",TRUE,"27651268","PMC5274620",NA,NA,FALSE
"cth",2016,2200,"10.1007/s00766-016-0259-1",TRUE,"Springer","Requirements Engineering","0947-3602","0947-3602","1432-010X",NA,"http://creativecommons.org/licenses/by/4.0",TRUE,NA,NA,NA,NA,FALSE
"slu",2016,2200,"10.1007/s11306-016-1124-4",TRUE,"Springer","Metabolomics","1573-3882","1573-3882","1573-3890",NA,"http://creativecommons.org/licenses/by/4.0",TRUE,NA,NA,NA,NA,FALSE
"lu",2016,2200,"10.1007/s12010-016-2229-y",TRUE,"Springer","Applied Biochemistry and Biotechnology","0273-2289","0273-2289","1559-0291",NA,"http://creativecommons.org/licenses/by/4.0",TRUE,"27631121","PMC5285423",NA,NA,FALSE
"su",2016,2200,"10.1007/s11049-016-9348-6",TRUE,"Springer","Natural Language & Linguistic Theory","0167-806X","0167-806X","1573-0859",NA,"http://creativecommons.org/licenses/by/4.0",TRUE,NA,NA,NA,NA,FALSE
"miu",2016,2200,"10.1007/s10570-016-1068-x",TRUE,"Springer","Cellulose","0969-0239","0969-0239","1572-882X",NA,"http://creativecommons.org/licenses/by/4.0",TRUE,NA,NA,NA,NA,FALSE
"lnu",2016,2200,"10.1007/s10896-016-9856-5",TRUE,"Springer","Journal of Family Violence","0885-7482","0885-7482","1573-2851",NA,"http://creativecommons.org/licenses/by/4.0",TRUE,"28163366","PMC5250674",NA,NA,FALSE
"lu",2016,2200,"10.1007/s00253-016-7833-9",TRUE,"Springer","Applied Microbiology and Biotechnology","0175-7598","0175-7598","1432-0614",NA,"http://creativecommons.org/licenses/by/4.0",TRUE,"27678115","PMC5247548",NA,NA,FALSE
"ki",2016,2200,"10.1007/s11882-016-0652-3",TRUE,"Springer","Current Allergy and Asthma Reports","1529-7322","1529-7322","1534-6315",NA,"http://creativecommons.org/licenses/by/4.0",TRUE,"27645534","PMC5028403",NA,NA,FALSE
"ki",2016,2200,"10.1007/s10549-016-3983-9",TRUE,"Springer","Breast Cancer Research and Treatment","0167-6806","0167-6806","1573-7217",NA,"http://creativecommons.org/licenses/by/4.0",TRUE,NA,NA,NA,NA,FALSE
"ki",2016,2200,"10.1007/s11113-016-9412-2",TRUE,"Springer","Population Research and Policy Review","0167-5923","0167-5923","1573-7829",NA,"http://creativecommons.org/licenses/by/4.0",TRUE,"28190908","PMC5272880",NA,NA,FALSE
"kth",2016,2200,"10.1007/s10853-016-0333-6",TRUE,"Springer","Journal of Materials Science","0022-2461","0022-2461","1573-4803",NA,"http://creativecommons.org/licenses/by/4.0",TRUE,NA,NA,NA,NA,FALSE
"slu",2016,2200,"10.1007/s00227-016-2977-9",TRUE,"Springer","Marine Biology","0025-3162","0025-3162","1432-1793",NA,"http://creativecommons.org/licenses/by/4.0",TRUE,NA,NA,NA,NA,FALSE
"umu",2016,2200,"10.1007/s12350-016-0638-5",TRUE,"Springer","Journal of Nuclear Cardiology","1071-3581","1071-3581","1532-6551",NA,"http://creativecommons.org/licenses/by/4.0",TRUE,NA,NA,NA,NA,FALSE
"lu",2016,2200,"10.1007/s00198-016-3768-3",TRUE,"Springer","Osteoporosis International","0937-941X","0937-941X","1433-2965",NA,"http://creativecommons.org/licenses/by-nc/4.0",TRUE,"27647528","PMC5206266",NA,NA,FALSE
"kth",2016,2200,"10.1007/s00030-016-0406-x",TRUE,"Springer","Nonlinear Differential Equations and Applications NoDEA","1021-9722","1021-9722","1420-9004",NA,"http://creativecommons.org/licenses/by/4.0",TRUE,NA,NA,NA,NA,FALSE
"uu",2016,2200,"10.1007/s10915-016-0297-3",TRUE,"Springer","Journal of Scientific Computing","0885-7474","0885-7474","1573-7691",NA,"http://creativecommons.org/licenses/by/4.0",TRUE,NA,NA,NA,NA,FALSE
"cth",2016,2200,"10.1007/s11044-016-9542-7",TRUE,"Springer","Multibody System Dynamics","1384-5640","1384-5640","1573-272X",NA,"http://creativecommons.org/licenses/by/4.0",TRUE,NA,NA,NA,NA,FALSE
"ki",2016,2200,"10.1007/s40520-016-0630-6",TRUE,"Springer","Aging Clinical and Experimental Research","1720-8319",NA,"1720-8319",NA,"http://creativecommons.org/licenses/by/4.0",TRUE,NA,NA,NA,NA,FALSE
"liu",2016,2200,"10.1007/s00520-016-3394-9",TRUE,"Springer","Supportive Care in Cancer","0941-4355","0941-4355","1433-7339",NA,"http://creativecommons.org/licenses/by-nc/4.0",TRUE,"27596267","PMC5127854",NA,NA,FALSE
"lu",2016,2200,"10.1007/s00415-016-8287-9",TRUE,"Springer","Journal of Neurology","0340-5354","0340-5354","1432-1459",NA,"http://creativecommons.org/licenses/by/4.0",TRUE,"27646115","PMC5110600",NA,NA,FALSE
"uu",2016,2200,"10.1007/s11336-016-9512-2",TRUE,"Springer","Psychometrika","0033-3123","0033-3123","1860-0980",NA,NA,TRUE,"27660261",NA,NA,NA,FALSE
"gu",2016,2200,"10.1007/s12187-016-9416-9",TRUE,"Springer","Child Indicators Research","1874-897X","1874-897X","1874-8988",NA,"http://creativecommons.org/licenses/by/4.0",TRUE,NA,NA,NA,NA,FALSE
"ki",2016,2200,"10.1007/s13304-016-0388-6",TRUE,"Springer","Updates in Surgery","2038-131X","2038-131X","2038-3312",NA,"http://creativecommons.org/licenses/by/4.0",TRUE,NA,NA,NA,NA,FALSE
"ki",2016,2200,"10.1007/s40618-016-0546-1",TRUE,"Springer","Journal of Endocrinological Investigation","1720-8386",NA,"1720-8386",NA,"http://creativecommons.org/licenses/by/4.0",TRUE,"27671168","PMC5269462",NA,NA,FALSE
"uu",2016,2200,"10.1007/s10726-016-9509-3",TRUE,"Springer","Group Decision and Negotiation","0926-2644","0926-2644","1572-9907",NA,"http://creativecommons.org/licenses/by/4.0",TRUE,NA,NA,NA,NA,FALSE
"lu",2016,2200,"10.1007/s11244-016-0714-8",TRUE,"Springer","Topics in Catalysis","1022-5528","1022-5528","1572-9028",NA,"http://creativecommons.org/licenses/by/4.0",TRUE,NA,NA,NA,NA,FALSE
"su",2016,2200,"10.1007/s11150-016-9349-6",TRUE,"Springer","Review of Economics of the Household","1569-5239","1569-5239","1573-7152",NA,NA,TRUE,NA,NA,NA,NA,FALSE
"cth",2016,2200,"10.1007/s11241-016-9258-z",TRUE,"Springer","Real-Time Systems","0922-6443","0922-6443","1573-1383",NA,"http://creativecommons.org/licenses/by/4.0",TRUE,NA,NA,NA,NA,FALSE
"hb",2016,2200,"10.1007/s10615-016-0606-1",TRUE,"Springer","Clinical Social Work Journal","0091-1674","0091-1674","1573-3343",NA,"http://creativecommons.org/licenses/by/4.0",TRUE,NA,NA,NA,NA,FALSE
"ki",2016,2200,"10.1007/s00223-016-0194-7",TRUE,"Springer","Calcified Tissue International","0171-967X","0171-967X","1432-0827",NA,"http://creativecommons.org/licenses/by/4.0",TRUE,"27671989","PMC5214955",NA,NA,FALSE
"kth",2016,2200,"10.1007/s10570-016-1061-4",TRUE,"Springer","Cellulose","0969-0239","0969-0239","1572-882X",NA,"http://creativecommons.org/licenses/by/4.0",TRUE,NA,NA,NA,NA,FALSE
"lu",2016,2200,"10.1007/s11356-016-7706-x",TRUE,"Springer","Environmental Science and Pollution Research","0944-1344","0944-1344","1614-7499",NA,"http://creativecommons.org/licenses/by/4.0",TRUE,NA,NA,NA,NA,FALSE
"gu",2016,2200,"10.1007/s12526-016-0566-2",TRUE,"Springer","Marine Biodiversity","1867-1616","1867-1616","1867-1624",NA,"http://creativecommons.org/licenses/by/4.0",TRUE,NA,NA,NA,NA,FALSE
"gu",2016,2200,"10.1007/s11883-016-0614-1",TRUE,"Springer","Current Atherosclerosis Reports","1523-3804","1523-3804","1534-6242",NA,"http://creativecommons.org/licenses/by/4.0",TRUE,"27613744","PMC5018018",NA,NA,FALSE
"ki",2016,2200,"10.1007/s11605-016-3223-y",TRUE,"Springer","Journal of Gastrointestinal Surgery","1091-255X","1091-255X","1873-4626",NA,"http://creativecommons.org/licenses/by/4.0",TRUE,"27649704","PMC5187360",NA,NA,FALSE
"kth",2016,2200,"10.1007/s11663-016-0788-5",TRUE,"Springer","Metallurgical and Materials Transactions B","1073-5615","1073-5615","1543-1916",NA,"http://creativecommons.org/licenses/by/4.0",TRUE,NA,NA,NA,NA,FALSE
"oru",2016,2200,"10.1007/s10096-016-2777-7",TRUE,"Springer","European Journal of Clinical Microbiology & Infectious Diseases","0934-9723","0934-9723","1435-4373",NA,"http://creativecommons.org/licenses/by/4.0",TRUE,"27680718","PMC5203848",NA,NA,FALSE
"liu",2016,2200,"10.1007/s10111-016-0390-2",TRUE,"Springer","Cognition, Technology & Work","1435-5558","1435-5558","1435-5566",NA,"http://creativecommons.org/licenses/by/4.0",TRUE,NA,NA,NA,NA,FALSE
"uu",2016,2200,"10.1007/s00439-016-1729-8",TRUE,"Springer","Human Genetics","0340-6717","0340-6717","1432-1203",NA,"http://creativecommons.org/licenses/by/4.0",TRUE,NA,NA,NA,NA,FALSE
"oru",2016,2200,"10.1007/s00787-016-0899-1",TRUE,"Springer","European Child & Adolescent Psychiatry","1018-8827","1018-8827","1435-165X",NA,"http://creativecommons.org/licenses/by/4.0",TRUE,"27683227",NA,NA,NA,FALSE
"mdh",2016,2200,"10.1007/s10270-016-0556-7",TRUE,"Springer","Software & Systems Modeling","1619-1366","1619-1366","1619-1374",NA,"http://creativecommons.org/licenses/by/4.0",TRUE,NA,NA,NA,NA,FALSE
"bth",2016,2200,"10.1007/s11187-016-9801-2",TRUE,"Springer","Small Business Economics","0921-898X","0921-898X","1573-0913",NA,"http://creativecommons.org/licenses/by/4.0",TRUE,NA,NA,NA,NA,FALSE
"uu",2016,2200,"10.1007/s00153-016-0507-6",TRUE,"Springer","Archive for Mathematical Logic","0933-5846","0933-5846","1432-0665",NA,"http://creativecommons.org/licenses/by/4.0",TRUE,NA,NA,NA,NA,FALSE
"slu",2016,2200,"10.1007/s10811-016-0950-0",TRUE,"Springer","Journal of Applied Phycology","0921-8971","0921-8971","1573-5176",NA,"http://creativecommons.org/licenses/by/4.0",TRUE,"28344390","PMC5346144",NA,NA,FALSE
"uu",2016,2200,"10.1208/s12248-016-9977-z",TRUE,"Springer","The AAPS Journal","1550-7416",NA,"1550-7416",NA,"http://creativecommons.org/licenses/by/4.0",TRUE,"27634384",NA,NA,NA,FALSE
"umu",2016,2200,"10.1007/s11306-016-1120-8",TRUE,"Springer","Metabolomics","1573-3882","1573-3882","1573-3890",NA,"http://creativecommons.org/licenses/by/4.0",TRUE,NA,NA,NA,NA,FALSE
"slu",2016,2200,"10.1007/s11676-016-0307-1",TRUE,"Springer","Journal of Forestry Research","1007-662X","1007-662X","1993-0607",NA,"http://creativecommons.org/licenses/by/4.0",TRUE,NA,NA,NA,NA,FALSE
"lu",2016,2200,"10.1007/s11207-016-0969-z",TRUE,"Springer","Solar Physics","0038-0938","0038-0938","1573-093X",NA,"http://creativecommons.org/licenses/by/4.0",TRUE,NA,NA,NA,NA,FALSE
"lnu",2016,2200,"10.1007/s10997-016-9359-z",TRUE,"Springer","Journal of Management & Governance","1385-3457","1385-3457","1572-963X",NA,"http://creativecommons.org/licenses/by/4.0",TRUE,NA,NA,NA,NA,FALSE
"umu",2016,2200,"10.1007/s11104-016-3038-3",TRUE,"Springer","Plant and Soil","0032-079X","0032-079X","1573-5036",NA,"http://creativecommons.org/licenses/by/4.0",TRUE,NA,NA,NA,NA,FALSE
"lu",2016,2200,"10.1007/s00384-016-2639-x",TRUE,"Springer","International Journal of Colorectal Disease","0179-1958","0179-1958","1432-1262",NA,"http://creativecommons.org/licenses/by/4.0",TRUE,"27613729","PMC5219883",NA,NA,FALSE
"uu",2016,2200,"10.1007/s11121-016-0696-6",TRUE,"Springer","Prevention Science","1389-4986","1389-4986","1573-6695",NA,"http://creativecommons.org/licenses/by/4.0",TRUE,"27638427","PMC5236081",NA,NA,FALSE
"ltu",2016,2200,"10.1007/s12289-016-1314-7",TRUE,"Springer","International Journal of Material Forming","1960-6206","1960-6206","1960-6214",NA,NA,TRUE,NA,NA,NA,NA,FALSE
"kau",2016,2200,"10.1007/s10955-016-1624-7",TRUE,"Springer","Journal of Statistical Physics","0022-4715","0022-4715","1572-9613",NA,"http://creativecommons.org/licenses/by/4.0",TRUE,NA,NA,NA,NA,FALSE
"su",2016,2200,"10.1007/s10964-016-0564-5",TRUE,"Springer","Journal of Youth and Adolescence","0047-2891","0047-2891","1573-6601",NA,NA,TRUE,NA,NA,NA,NA,FALSE
"kth",2016,2200,"10.1007/s10845-016-1258-2",TRUE,"Springer","Journal of Intelligent Manufacturing","0956-5515","0956-5515","1572-8145",NA,"http://creativecommons.org/licenses/by/4.0",TRUE,NA,NA,NA,NA,FALSE
"lu",2016,2200,"10.1007/s10967-016-5030-z",TRUE,"Springer","Journal of Radioanalytical and Nuclear Chemistry","0236-5731","0236-5731","1588-2780",NA,"http://creativecommons.org/licenses/by/4.0",TRUE,"28111484","PMC5219036",NA,NA,FALSE
"kau",2016,2200,"10.1007/s13132-016-0411-7",TRUE,"Springer","Journal of the Knowledge Economy","1868-7865","1868-7865","1868-7873",NA,"http://creativecommons.org/licenses/by/4.0",TRUE,NA,NA,NA,NA,FALSE
"uu",2016,2200,"10.1007/s00181-016-1175-4",TRUE,"Springer","Empirical Economics","0377-7332","0377-7332","1435-8921",NA,"http://creativecommons.org/licenses/by/4.0",TRUE,NA,NA,NA,NA,FALSE
"hig",2016,2200,"10.1007/s11042-016-3817-0",TRUE,"Springer","Multimedia Tools and Applications","1380-7501","1380-7501","1573-7721",NA,"http://creativecommons.org/licenses/by/4.0",TRUE,NA,NA,NA,NA,FALSE
"lu",2016,2200,"10.1007/s11406-016-9766-z",TRUE,"Springer","Philosophia","0048-3893","0048-3893","1574-9274",NA,"http://creativecommons.org/licenses/by/4.0",TRUE,NA,NA,NA,NA,FALSE
"gu",2016,2200,"10.1007/s00408-016-9937-5",TRUE,"Springer","Lung","0341-2040","0341-2040","1432-1750",NA,"http://creativecommons.org/licenses/by/4.0",TRUE,"27638152","PMC5093197",NA,NA,FALSE
"hig",2016,2200,"10.1007/s10826-016-0534-2",TRUE,"Springer","Journal of Child and Family Studies","1062-1024","1062-1024","1573-2843",NA,"http://creativecommons.org/licenses/by/4.0",TRUE,"28111516","PMC5219017",NA,NA,FALSE
"ki",2016,2200,"10.1007/s40258-016-0272-z",TRUE,"Springer","Applied Health Economics and Health Policy","1175-5652","1175-5652","1179-1896",NA,"http://creativecommons.org/licenses/by-nc/4.0",TRUE,"27587010","PMC5253143",NA,NA,FALSE
"gu",2016,2200,"10.1007/s00227-016-2984-x",TRUE,"Springer","Marine Biology","0025-3162","0025-3162","1432-1793",NA,"http://creativecommons.org/licenses/by/4.0",TRUE,"27729710","PMC5030223",NA,NA,FALSE
"ltu",2016,2200,"10.1007/s00163-016-0238-z",TRUE,"Springer","Research in Engineering Design","0934-9839","0934-9839","1435-6066",NA,"http://creativecommons.org/licenses/by/4.0",TRUE,NA,NA,NA,NA,FALSE
"kth",2016,2200,"10.1007/s11051-016-3597-5",TRUE,"Springer","Journal of Nanoparticle Research","1388-0764","1388-0764","1572-896X",NA,"http://creativecommons.org/licenses/by/4.0",TRUE,NA,NA,NA,NA,FALSE
"gu",2016,2200,"10.1007/s13437-016-0114-8",TRUE,"Springer","WMU Journal of Maritime Affairs","1651-436X","1651-436X","1654-1642",NA,"http://creativecommons.org/licenses/by/4.0",TRUE,NA,NA,NA,NA,FALSE
"cth",2016,2200,"10.1007/s10570-016-1080-1",TRUE,"Springer","Cellulose","0969-0239","0969-0239","1572-882X",NA,"http://creativecommons.org/licenses/by/4.0",TRUE,NA,NA,NA,NA,FALSE
"su",2016,2200,"10.1007/s11356-016-7375-9",TRUE,"Springer","Environmental Science and Pollution Research","0944-1344","0944-1344","1614-7499",NA,"http://creativecommons.org/licenses/by/4.0",TRUE,NA,NA,NA,NA,FALSE
"uu",2016,2200,"10.1007/s10687-016-0269-x",TRUE,"Springer","Extremes","1386-1999","1386-1999","1572-915X",NA,NA,TRUE,NA,NA,NA,NA,FALSE
"lakemedelsverket",2016,2200,"10.1007/s13181-016-0584-2",TRUE,"Springer","Journal of Medical Toxicology","1556-9039","1556-9039","1937-6995",NA,"http://creativecommons.org/licenses/by/4.0",TRUE,"27638057","PMC5330960",NA,NA,FALSE
"mah",2016,2200,"10.1007/s11098-016-0769-1",TRUE,"Springer","Philosophical Studies","0031-8116","0031-8116","1573-0883",NA,"http://creativecommons.org/licenses/by/4.0",TRUE,NA,NA,NA,NA,FALSE
"gu",2016,2200,"10.1007/s11229-016-1217-7",TRUE,"Springer","Synthese","0039-7857","0039-7857","1573-0964",NA,"http://creativecommons.org/licenses/by/4.0",TRUE,NA,NA,NA,NA,FALSE
"slu",2016,2200,"10.1007/s11676-016-0306-2",TRUE,"Springer","Journal of Forestry Research","1007-662X","1007-662X","1993-0607",NA,"http://creativecommons.org/licenses/by/4.0",TRUE,NA,NA,NA,NA,FALSE
"liu",2016,2200,"10.1007/s00520-016-3406-9",TRUE,"Springer","Supportive Care in Cancer","0941-4355","0941-4355","1433-7339",NA,"http://creativecommons.org/licenses/by-nc/4.0",TRUE,"27637479","PMC5196011",NA,NA,FALSE
"uu",2016,2200,"10.1007/s00294-016-0644-9",TRUE,"Springer","Current Genetics","0172-8083","0172-8083","1432-0983",NA,"http://creativecommons.org/licenses/by/4.0",TRUE,"27613427",NA,NA,NA,FALSE
"slu",2016,2200,"10.1007/s00334-016-0586-7",TRUE,"Springer","Vegetation History and Archaeobotany","0939-6314","0939-6314","1617-6278",NA,"http://creativecommons.org/licenses/by/4.0",TRUE,NA,NA,NA,NA,FALSE
"slu",2016,2200,"10.1007/s10695-016-0297-0",TRUE,"Springer","Fish Physiology and Biochemistry","0920-1742","0920-1742","1573-5168",NA,"http://creativecommons.org/licenses/by/4.0",TRUE,"27677483",NA,NA,NA,FALSE
"uu",2016,2200,"10.1007/s00035-016-0176-4",TRUE,"Springer","Alpine Botany","1664-2201","1664-2201","1664-221X",NA,"http://creativecommons.org/licenses/by/4.0",TRUE,NA,NA,NA,NA,FALSE
"lu",2016,2200,"10.1007/s11127-016-0373-0",TRUE,"Springer","Public Choice","0048-5829","0048-5829","1573-7101",NA,"http://creativecommons.org/licenses/by/4.0",TRUE,NA,NA,NA,NA,FALSE
"gu",2016,2200,"10.1007/s10545-016-9978-1",TRUE,"Springer","Journal of Inherited Metabolic Disease","0141-8955","0141-8955","1573-2665",NA,"http://creativecommons.org/licenses/by/4.0",TRUE,"27718144","PMC5203857",NA,NA,FALSE
"lu",2016,2200,"10.1007/s00125-016-4113-2",TRUE,"Springer","Diabetologia","0012-186X","0012-186X","1432-0428",NA,"http://creativecommons.org/licenses/by/4.0",TRUE,"27796421",NA,NA,NA,FALSE
"liu",2016,2200,"10.1007/s10470-016-0872-4",TRUE,"Springer","Analog Integrated Circuits and Signal Processing","0925-1030","0925-1030","1573-1979",NA,"http://creativecommons.org/licenses/by/4.0",TRUE,NA,NA,NA,NA,FALSE
"lu",2016,2200,"10.1007/s12665-016-6205-1",TRUE,"Springer","Environmental Earth Sciences","1866-6280","1866-6280","1866-6299",NA,"http://creativecommons.org/licenses/by/4.0",TRUE,NA,NA,NA,NA,FALSE
